LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,South Dakota,0 to 4,2001,Percent,0.25
State,South Dakota,5 to 11,2001,Percent,0.38
State,South Dakota,12 to 14,2001,Percent,0.18
State,South Dakota,15 to 17,2001,Percent,0.19
State,South Dakota,Total less than 18,2001,Number,200795
State,South Dakota,0 to 4,2001,Number,50900
State,South Dakota,5 to 11,2001,Number,76727
State,South Dakota,12 to 14,2001,Number,35554
State,South Dakota,15 to 17,2001,Number,37614
State,South Dakota,Total less than 18,2002,Number,198694
State,South Dakota,0 to 4,2002,Number,50862
State,South Dakota,5 to 11,2002,Number,75375
State,South Dakota,12 to 14,2002,Number,35381
State,South Dakota,15 to 17,2002,Number,37076
State,South Dakota,Total less than 18,2002,Percent,1
State,South Dakota,0 to 4,2002,Percent,0.26
State,South Dakota,5 to 11,2002,Percent,0.38
State,South Dakota,12 to 14,2002,Percent,0.18
State,South Dakota,15 to 17,2002,Percent,0.19
State,South Dakota,Total less than 18,2003,Percent,1
State,South Dakota,0 to 4,2003,Percent,0.26
State,South Dakota,5 to 11,2003,Percent,0.38
State,South Dakota,12 to 14,2003,Percent,0.18
State,South Dakota,15 to 17,2003,Percent,0.18
State,South Dakota,Total less than 18,2003,Number,197326
State,South Dakota,0 to 4,2003,Number,51509
State,South Dakota,5 to 11,2003,Number,74325
State,South Dakota,12 to 14,2003,Number,35011
State,South Dakota,15 to 17,2003,Number,36481
State,South Dakota,Total less than 18,2004,Number,196804
State,South Dakota,0 to 4,2004,Number,52485
State,South Dakota,5 to 11,2004,Number,73718
State,South Dakota,12 to 14,2004,Number,34618
State,South Dakota,15 to 17,2004,Number,35983
State,South Dakota,Total less than 18,2005,Percent,1
State,South Dakota,0 to 4,2005,Percent,0.27
State,South Dakota,5 to 11,2005,Percent,0.37
State,South Dakota,12 to 14,2005,Percent,0.17
State,South Dakota,15 to 17,2005,Percent,0.18
State,South Dakota,Total less than 18,2004,Percent,1
State,South Dakota,0 to 4,2004,Percent,0.27
State,South Dakota,5 to 11,2004,Percent,0.37
State,South Dakota,12 to 14,2004,Percent,0.18
State,South Dakota,15 to 17,2004,Percent,0.18
State,South Dakota,Total less than 18,2005,Number,196476
State,South Dakota,0 to 4,2005,Number,53387
State,South Dakota,5 to 11,2005,Number,73613
State,South Dakota,12 to 14,2005,Number,33737
State,South Dakota,15 to 17,2005,Number,35739
State,South Dakota,Total less than 18,2006,Number,197332
State,South Dakota,0 to 4,2006,Number,54768
State,South Dakota,5 to 11,2006,Number,73600
State,South Dakota,12 to 14,2006,Number,33550
State,South Dakota,15 to 17,2006,Number,35414
State,South Dakota,Total less than 18,2007,Number,198847
State,South Dakota,0 to 4,2007,Number,56508
State,South Dakota,5 to 11,2007,Number,74249
State,South Dakota,12 to 14,2007,Number,32885
State,South Dakota,15 to 17,2007,Number,35205
State,South Dakota,Total less than 18,2007,Percent,1
State,South Dakota,0 to 4,2007,Percent,0.28
State,South Dakota,5 to 11,2007,Percent,0.37
State,South Dakota,12 to 14,2007,Percent,0.17
State,South Dakota,15 to 17,2007,Percent,0.18
State,South Dakota,Total less than 18,2006,Percent,1
State,South Dakota,0 to 4,2006,Percent,0.28
State,South Dakota,5 to 11,2006,Percent,0.37
State,South Dakota,12 to 14,2006,Percent,0.17
State,South Dakota,15 to 17,2006,Percent,0.18
State,South Dakota,Total less than 18,2008,Number,199848
State,South Dakota,0 to 4,2008,Number,57745
State,South Dakota,5 to 11,2008,Number,74877
State,South Dakota,12 to 14,2008,Number,32672
State,South Dakota,15 to 17,2008,Number,34554
State,South Dakota,Total less than 18,2008,Percent,1
State,South Dakota,0 to 4,2008,Percent,0.29
State,South Dakota,5 to 11,2008,Percent,0.37
State,South Dakota,12 to 14,2008,Percent,0.16
State,South Dakota,15 to 17,2008,Percent,0.17
State,South Dakota,0 to 4,2013,Percent,0.29
State,South Dakota,15 to 17,2013,Percent,0.16
State,South Dakota,12 to 14,2013,Percent,0.16
State,South Dakota,Total less than 18,2013,Number,208075
State,South Dakota,Total less than 18,2013,Percent,1
State,South Dakota,5 to 11,2013,Percent,0.39
State,South Dakota,0 to 4,2013,Number,60130
State,South Dakota,12 to 14,2013,Number,33054
State,South Dakota,15 to 17,2013,Number,32781
State,South Dakota,5 to 11,2013,Number,82110
State,South Dakota,Total less than 18,2009,Percent,1
State,South Dakota,0 to 4,2009,Percent,0.29
State,South Dakota,5 to 11,2009,Percent,0.38
State,South Dakota,12 to 14,2009,Percent,0.16
State,South Dakota,15 to 17,2009,Percent,0.17
State,South Dakota,Total less than 18,2009,Number,201204
State,South Dakota,0 to 4,2009,Number,58715
State,South Dakota,5 to 11,2009,Number,76172
State,South Dakota,12 to 14,2009,Number,32116
State,South Dakota,15 to 17,2009,Number,34201
State,South Dakota,5 to 11,2010,Number,77679
State,South Dakota,15 to 17,2010,Number,33586
State,South Dakota,Total less than 18,2010,Number,203232
State,South Dakota,12 to 14,2010,Number,32167
State,South Dakota,0 to 4,2010,Number,59800
State,South Dakota,12 to 14,2010,Percent,0.16
State,South Dakota,15 to 17,2010,Percent,0.17
State,South Dakota,5 to 11,2010,Percent,0.38
State,South Dakota,Total less than 18,2010,Percent,1
State,South Dakota,0 to 4,2010,Percent,0.29
State,South Dakota,Total less than 18,2015,Percent,1
State,South Dakota,5 to 11,2015,Percent,0.4
State,South Dakota,0 to 4,2015,Percent,0.29
State,South Dakota,Total less than 18,2015,Number,211263
State,South Dakota,15 to 17,2015,Number,33188
State,South Dakota,5 to 11,2015,Number,83975
State,South Dakota,15 to 17,2015,Percent,0.16
State,South Dakota,12 to 14,2015,Percent,0.16
State,South Dakota,0 to 4,2015,Number,60978
State,South Dakota,12 to 14,2015,Number,33122
State,South Dakota,0 to 4,2011,Percent,0.29
State,South Dakota,12 to 14,2011,Percent,0.16
State,South Dakota,15 to 17,2011,Percent,0.16
State,South Dakota,5 to 11,2011,Percent,0.39
State,South Dakota,5 to 11,2011,Number,78785
State,South Dakota,15 to 17,2011,Number,33091
State,South Dakota,Total less than 18,2011,Number,204152
State,South Dakota,Total less than 18,2011,Percent,1
State,South Dakota,12 to 14,2011,Number,32320
State,South Dakota,0 to 4,2011,Number,59956
State,South Dakota,12 to 14,2012,Number,32677
State,South Dakota,15 to 17,2012,Number,32806
State,South Dakota,5 to 11,2012,Number,80188
State,South Dakota,Total less than 18,2012,Number,205390
State,South Dakota,Total less than 18,2012,Percent,1
State,South Dakota,5 to 11,2012,Percent,0.39
State,South Dakota,0 to 4,2012,Number,59719
State,South Dakota,0 to 4,2012,Percent,0.29
State,South Dakota,15 to 17,2012,Percent,0.16
State,South Dakota,12 to 14,2012,Percent,0.16
State,South Dakota,12 to 14,2014,Number,33060
State,South Dakota,15 to 17,2014,Number,33001
State,South Dakota,5 to 11,2014,Number,83171
State,South Dakota,Total less than 18,2014,Number,209909
State,South Dakota,Total less than 18,2014,Percent,1
State,South Dakota,5 to 11,2014,Percent,0.4
State,South Dakota,15 to 17,2014,Percent,0.16
State,South Dakota,12 to 14,2014,Percent,0.16
State,South Dakota,0 to 4,2014,Number,60677
State,South Dakota,0 to 4,2016,Percent,0.29
State,South Dakota,Total less than 18,2016,Number,213115
State,South Dakota,15 to 17,2016,Number,33454
State,South Dakota,5 to 11,2016,Number,84236
State,South Dakota,15 to 17,2016,Percent,0.16
State,South Dakota,12 to 14,2016,Percent,0.16
State,South Dakota,0 to 4,2016,Number,61450
State,South Dakota,12 to 14,2016,Number,33975
State,South Dakota,0 to 4,2014,Percent,0.29
State,South Dakota,Total less than 18,2016,Percent,1
State,South Dakota,5 to 11,2016,Percent,0.4
State,South Dakota,15 to 17,2017,Number,33422
State,South Dakota,5 to 11,2017,Number,84725
State,South Dakota,Total less than 18,2017,Number,214856
State,South Dakota,Total less than 18,2017,Percent,1
State,South Dakota,5 to 11,2017,Percent,0.39
State,South Dakota,15 to 17,2017,Percent,0.16
State,South Dakota,12 to 14,2017,Percent,0.16
State,South Dakota,0 to 4,2017,Percent,0.29
State,South Dakota,0 to 4,2017,Number,61759
State,South Dakota,12 to 14,2017,Number,34950
State,Tennessee,12 to 14,2017,Number,253937
State,Tennessee,0 to 4,2017,Number,408644
State,Tennessee,0 to 4,2017,Percent,0.27
State,Tennessee,12 to 14,2017,Percent,0.17
State,Tennessee,15 to 17,2017,Percent,0.17
State,Tennessee,5 to 11,2017,Percent,0.39
State,Tennessee,Total less than 18,2017,Percent,1
State,Tennessee,Total less than 18,2017,Number,1507502
State,Tennessee,5 to 11,2017,Number,585560
State,Tennessee,15 to 17,2017,Number,259361
State,Tennessee,5 to 11,2016,Percent,0.39
State,Tennessee,Total less than 18,2016,Percent,1
State,Tennessee,0 to 4,2014,Percent,0.27
State,Tennessee,12 to 14,2016,Number,252185
State,Tennessee,0 to 4,2016,Number,406292
State,Tennessee,12 to 14,2016,Percent,0.17
State,Tennessee,15 to 17,2016,Percent,0.17
State,Tennessee,5 to 11,2016,Number,584252
State,Tennessee,15 to 17,2016,Number,260076
State,Tennessee,Total less than 18,2016,Number,1502805
State,Tennessee,0 to 4,2016,Percent,0.27
State,Tennessee,0 to 4,2014,Number,400535
State,Tennessee,12 to 14,2014,Percent,0.17
State,Tennessee,15 to 17,2014,Percent,0.17
State,Tennessee,5 to 11,2014,Percent,0.39
State,Tennessee,Total less than 18,2014,Percent,1
State,Tennessee,Total less than 18,2014,Number,1494000
State,Tennessee,5 to 11,2014,Number,584588
State,Tennessee,15 to 17,2014,Number,253508
State,Tennessee,12 to 14,2014,Number,255369
State,Tennessee,12 to 14,2012,Percent,0.17
State,Tennessee,15 to 17,2012,Percent,0.17
State,Tennessee,0 to 4,2012,Percent,0.27
State,Tennessee,0 to 4,2012,Number,402601
State,Tennessee,5 to 11,2012,Percent,0.39
State,Tennessee,Total less than 18,2012,Percent,1
State,Tennessee,Total less than 18,2012,Number,1491202
State,Tennessee,5 to 11,2012,Number,582143
State,Tennessee,15 to 17,2012,Number,251255
State,Tennessee,12 to 14,2012,Number,255203
State,Tennessee,0 to 4,2011,Number,403602
State,Tennessee,12 to 14,2011,Number,251572
State,Tennessee,Total less than 18,2011,Percent,1
State,Tennessee,Total less than 18,2011,Number,1491031
State,Tennessee,15 to 17,2011,Number,253862
State,Tennessee,5 to 11,2011,Number,581995
State,Tennessee,5 to 11,2011,Percent,0.39
State,Tennessee,15 to 17,2011,Percent,0.17
State,Tennessee,12 to 14,2011,Percent,0.17
State,Tennessee,0 to 4,2011,Percent,0.27
State,Tennessee,12 to 14,2015,Number,252756
State,Tennessee,0 to 4,2015,Number,403213
State,Tennessee,12 to 14,2015,Percent,0.17
State,Tennessee,5 to 11,2015,Number,584189
State,Tennessee,15 to 17,2015,Number,257834
State,Tennessee,Total less than 18,2015,Number,1497992
State,Tennessee,0 to 4,2015,Percent,0.27
State,Tennessee,5 to 11,2015,Percent,0.39
State,Tennessee,15 to 17,2015,Percent,0.17
State,Tennessee,Total less than 18,2015,Percent,1
State,Tennessee,0 to 4,2010,Percent,0.27
State,Tennessee,Total less than 18,2010,Percent,1
State,Tennessee,5 to 11,2010,Percent,0.39
State,Tennessee,15 to 17,2010,Percent,0.17
State,Tennessee,12 to 14,2010,Percent,0.17
State,Tennessee,0 to 4,2010,Number,407099
State,Tennessee,12 to 14,2010,Number,249147
State,Tennessee,Total less than 18,2010,Number,1494863
State,Tennessee,15 to 17,2010,Number,256602
State,Tennessee,5 to 11,2010,Number,582015
State,Tennessee,Total less than 18,2009,Number,1494687
State,Tennessee,0 to 4,2009,Number,407229
State,Tennessee,5 to 11,2009,Number,579511
State,Tennessee,12 to 14,2009,Number,249808
State,Tennessee,15 to 17,2009,Number,258139
State,Tennessee,Total less than 18,2009,Percent,1
State,Tennessee,0 to 4,2009,Percent,0.27
State,Tennessee,5 to 11,2009,Percent,0.39
State,Tennessee,12 to 14,2009,Percent,0.17
State,Tennessee,15 to 17,2009,Percent,0.17
State,Tennessee,5 to 11,2013,Number,583604
State,Tennessee,15 to 17,2013,Number,250740
State,Tennessee,12 to 14,2013,Number,256488
State,Tennessee,0 to 4,2013,Number,399904
State,Tennessee,5 to 11,2013,Percent,0.39
State,Tennessee,Total less than 18,2013,Percent,1
State,Tennessee,Total less than 18,2013,Number,1490736
State,Tennessee,12 to 14,2013,Percent,0.17
State,Tennessee,15 to 17,2013,Percent,0.17
State,Tennessee,0 to 4,2013,Percent,0.27
State,Tennessee,Total less than 18,2008,Percent,1
State,Tennessee,0 to 4,2008,Percent,0.27
State,Tennessee,5 to 11,2008,Percent,0.38
State,Tennessee,12 to 14,2008,Percent,0.17
State,Tennessee,15 to 17,2008,Percent,0.17
State,Tennessee,Total less than 18,2008,Number,1494354
State,Tennessee,0 to 4,2008,Number,406969
State,Tennessee,5 to 11,2008,Number,575241
State,Tennessee,12 to 14,2008,Number,250724
State,Tennessee,15 to 17,2008,Number,261420
State,Tennessee,Total less than 18,2006,Percent,1
State,Tennessee,0 to 4,2006,Percent,0.27
State,Tennessee,5 to 11,2006,Percent,0.38
State,Tennessee,12 to 14,2006,Percent,0.17
State,Tennessee,15 to 17,2006,Percent,0.18
State,Tennessee,Total less than 18,2007,Number,1482747
State,Tennessee,0 to 4,2007,Number,401096
State,Tennessee,5 to 11,2007,Number,568914
State,Tennessee,12 to 14,2007,Number,250368
State,Tennessee,15 to 17,2007,Number,262369
State,Tennessee,Total less than 18,2007,Percent,1
State,Tennessee,0 to 4,2007,Percent,0.27
State,Tennessee,5 to 11,2007,Percent,0.38
State,Tennessee,12 to 14,2007,Percent,0.17
State,Tennessee,15 to 17,2007,Percent,0.18
State,Tennessee,Total less than 18,2006,Number,1470166
State,Tennessee,0 to 4,2006,Number,395602
State,Tennessee,5 to 11,2006,Number,563748
State,Tennessee,12 to 14,2006,Number,250880
State,Tennessee,15 to 17,2006,Number,259936
State,Tennessee,Total less than 18,2005,Number,1449326
State,Tennessee,0 to 4,2005,Number,392265
State,Tennessee,5 to 11,2005,Number,552824
State,Tennessee,12 to 14,2005,Number,252295
State,Tennessee,15 to 17,2005,Number,251942
State,Tennessee,Total less than 18,2005,Percent,1
State,Tennessee,0 to 4,2005,Percent,0.27
State,Tennessee,5 to 11,2005,Percent,0.38
State,Tennessee,12 to 14,2005,Percent,0.17
State,Tennessee,15 to 17,2005,Percent,0.17
State,Tennessee,Total less than 18,2004,Percent,1
State,Tennessee,0 to 4,2004,Percent,0.27
State,Tennessee,5 to 11,2004,Percent,0.38
State,Tennessee,12 to 14,2004,Percent,0.18
State,Tennessee,15 to 17,2004,Percent,0.17
State,Tennessee,Total less than 18,2004,Number,1433343
State,Tennessee,0 to 4,2004,Number,388506
State,Tennessee,5 to 11,2004,Number,547931
State,Tennessee,12 to 14,2004,Number,253481
State,Tennessee,15 to 17,2004,Number,243425
State,Tennessee,Total less than 18,2003,Number,1424861
State,Tennessee,0 to 4,2003,Number,385343
State,Tennessee,5 to 11,2003,Number,548773
State,Tennessee,12 to 14,2003,Number,251690
State,Tennessee,15 to 17,2003,Number,239055
State,Tennessee,Total less than 18,2003,Percent,1
State,Tennessee,0 to 4,2003,Percent,0.27
State,Tennessee,5 to 11,2003,Percent,0.39
State,Tennessee,12 to 14,2003,Percent,0.18
State,Tennessee,15 to 17,2003,Percent,0.17
State,Tennessee,Total less than 18,2002,Percent,1
State,Tennessee,0 to 4,2002,Percent,0.27
State,Tennessee,5 to 11,2002,Percent,0.39
State,Tennessee,12 to 14,2002,Percent,0.17
State,Tennessee,15 to 17,2002,Percent,0.17
State,Tennessee,Total less than 18,2002,Number,1414857
State,Tennessee,0 to 4,2002,Number,381193
State,Tennessee,5 to 11,2002,Number,551306
State,Tennessee,12 to 14,2002,Number,245091
State,Tennessee,15 to 17,2002,Number,237267
State,Tennessee,Total less than 18,2001,Number,1407578
State,Tennessee,0 to 4,2001,Number,378216
State,Tennessee,5 to 11,2001,Number,556308
State,Tennessee,12 to 14,2001,Number,237697
State,Tennessee,15 to 17,2001,Number,235357
State,Tennessee,Total less than 18,2001,Percent,1
State,Tennessee,0 to 4,2001,Percent,0.27
State,Tennessee,5 to 11,2001,Percent,0.4
State,Tennessee,12 to 14,2001,Percent,0.17
State,Tennessee,15 to 17,2001,Percent,0.17
State,Tennessee,Total less than 18,2000,Percent,1
State,Tennessee,0 to 4,2000,Percent,0.27
State,Tennessee,5 to 11,2000,Percent,0.4
State,Tennessee,12 to 14,2000,Percent,0.17
State,Tennessee,15 to 17,2000,Percent,0.17
State,Tennessee,Total less than 18,2000,Number,1399685
State,Tennessee,0 to 4,2000,Number,374667
State,Tennessee,5 to 11,2000,Number,557425
State,Tennessee,12 to 14,2000,Number,233709
State,Tennessee,15 to 17,2000,Number,233884
State,Tennessee,0 to 4,1999,Number,370844
State,Tennessee,15 to 17,1999,Number,232747
State,Tennessee,Total less than 18,1999,Number,1385997
State,Tennessee,12 to 14,1999,Number,230750
State,Tennessee,5 to 11,1999,Number,551656
State,Tennessee,12 to 14,1999,Percent,0.17
State,Tennessee,5 to 11,1999,Percent,0.4
State,Tennessee,0 to 4,1999,Percent,0.27
